source,type,prix,surface,prix_m2,nb_pieces,localisation
lefigaro,Appartement,498200.0,65.65,7589.0,3,75012
lefigaro,Appartement,1470000.0,90.0,16333.0,4,75016
lefigaro,Appartement,280000.0,29.0,9655.0,2,75010
lefigaro,Appartement,375700.0,36.0,10436.0,2,75012
lefigaro,Appartement,319200.0,36.09,8845.0,2,75012
lefigaro,Appartement,1980000.0,166.4,11899.0,6,75018
lefigaro,Appartement,455000.0,51.3,8869.0,3,75013
lefigaro,Appartement,530000.0,56.28,9417.0,2,75012
lefigaro,Appartement,285000.0,30.02,9494.0,2,75015
lefigaro,Appartement,1390000.0,100.0,13900.0,4,75003
lefigaro,Appartement,2290000.0,195.0,11744.0,5,75016
lefigaro,Appartement,535000.0,47.48,11268.0,3,75014
lefigaro,Appartement,605000.0,62.05,9750.0,2,75011
lefigaro,Appartement,550000.0,50.62,10865.0,2,75018
lefigaro,Appartement,549000.0,50.0,10980.0,2,75008
lefigaro,Appartement,750000.0,68.0,11029.0,3,75016
lefigaro,Maison,1575000.0,124.0,12702.0,5,75014
lefigaro,Appartement,6200000.0,237.21,26137.0,6,75016
lefigaro,Maison,3840000.0,285.0,13474.0,8,75016
lefigaro,Appartement,577100.0,60.0,9618.0,2,75020
lefigaro,Appartement,1799000.0,159.0,11314.0,6,75008
lefigaro,Appartement,3490000.0,182.07,19168.0,6,75006
lefigaro,Appartement,275000.0,26.34,10440.0,1,75014
lefigaro,Appartement,765000.0,46.92,16304.0,2,75007
lefigaro,Appartement,988000.0,115.0,8591.0,5,75018
lefigaro,Appartement,570000.0,50.0,11400.0,2,75016
lefigaro,Appartement,2200000.0,151.0,14570.0,5,75005
lefigaro,Appartement,330000.0,22.0,15000.0,1,75018
lefigaro,Appartement,637000.0,47.9,13299.0,2,75013
lefigaro,Appartement,440000.0,40.0,11000.0,2,75016
lefigaro,Appartement,2395000.0,197.0,12157.0,6,75017
lefigaro,Appartement,367000.0,42.0,8738.0,3,75013
lefigaro,Appartement,2050000.0,165.0,12424.0,6,75017
lefigaro,Appartement,485000.0,49.0,9898.0,3,75018
lefigaro,Appartement,1195000.0,112.87,10587.0,6,75016
lefigaro,Appartement,385000.0,34.84,11051.0,2,75017
lefigaro,Appartement,690000.0,81.0,8519.0,4,75020
lefigaro,Appartement,850000.0,90.0,9444.0,5,75011
lefigaro,Appartement,1300000.0,94.0,13830.0,3,75015
lefigaro,Appartement,385000.0,35.4,10876.0,1,75015
lefigaro,Appartement,705000.0,68.0,10368.0,3,75020
lefigaro,Appartement,1456000.0,84.0,17333.0,3,75007
lefigaro,Appartement,1490000.0,76.75,19414.0,4,75015
lefigaro,Appartement,590000.0,38.07,15498.0,2,75004
lefigaro,Appartement,367500.0,20.32,18086.0,1,75007
lefigaro,Appartement,850000.0,88.0,9659.0,5,75011
lefigaro,Appartement,2700000.0,197.5,13671.0,6,75017
lefigaro,Appartement,2026000.0,132.0,15348.0,4,75008
lefigaro,Appartement,225000.0,25.0,9000.0,1,75017
lefigaro,Appartement,745000.0,50.0,14900.0,2,75016
lefigaro,Appartement,748800.0,68.66,10906.0,3,75008
lefigaro,Maison,1690000.0,244.0,6926.0,6,75015
lefigaro,Appartement,250000.0,25.19,9925.0,1,75009
lefigaro,Appartement,695000.0,80.0,8688.0,4,75015
lefigaro,Appartement,175000.0,17.0,10294.0,1,75014
lefigaro,Appartement,1850000.0,140.0,13214.0,5,75016
lefigaro,Appartement,1300000.0,112.75,11530.0,5,75016
lefigaro,Appartement,670000.0,78.0,8590.0,4,75015
lefigaro,Appartement,295000.0,21.41,13779.0,1,75017
lefigaro,Appartement,349000.0,42.0,8310.0,2,75018
lefigaro,Appartement,1850000.0,74.0,25000.0,3,75006
lefigaro,Appartement,1850000.0,167.0,11078.0,6,75008
lefigaro,Maison,319500.0,34.5,9261.0,3,75013
lefigaro,Appartement,465000.0,40.34,11527.0,2,75016
lefigaro,Appartement,299000.0,27.03,11062.0,2,75011
lefigaro,Appartement,755000.0,74.3,10162.0,3,75016
lefigaro,Appartement,2090000.0,140.07,14921.0,7,75015
lefigaro,Appartement,640000.0,45.0,14222.0,2,75011
lefigaro,Appartement,2850000.0,189.15,15067.0,5,75016
lefigaro,Appartement,4560000.0,249.0,18313.0,8,75008
lefigaro,Appartement,1140000.0,195.0,5846.0,8,75018
lefigaro,Appartement,1024000.0,115.0,8904.0,4,75018
lefigaro,Appartement,2025000.0,174.17,11627.0,6,75017
lefigaro,Appartement,728000.0,56.0,13000.0,2,75016
lefigaro,Appartement,720000.0,73.0,9863.0,4,75018
lefigaro,Appartement,277000.0,22.0,12591.0,2,75015
lefigaro,Appartement,1695000.0,168.26,10074.0,6,75016
lefigaro,Appartement,620000.0,82.09,7553.0,4,75012
lefigaro,Appartement,549000.0,72.0,7625.0,3,75013
lefigaro,Appartement,449000.0,40.0,11225.0,2,75018
lefigaro,Appartement,162000.0,17.0,9529.0,1,75011
lefigaro,Appartement,250000.0,22.0,11364.0,2,75018
lefigaro,Appartement,1400000.0,88.43,15832.0,4,75016
lefigaro,Appartement,2340000.0,121.0,19339.0,5,75006
lefigaro,Appartement,599000.0,55.0,10891.0,3,75011
lefigaro,Appartement,135000.0,25.0,5400.0,2,75004
lefigaro,Appartement,4500000.0,332.02,13553.0,8,75016
lefigaro,Appartement,448000.0,38.4,11667.0,2,75015
lefigaro,Appartement,2400000.0,156.0,15385.0,4,75016
lefigaro,Appartement,6000000.0,200.0,30000.0,5,75006
lefigaro,Appartement,1910000.0,129.0,14806.0,5,75016
lefigaro,Appartement,589000.0,54.2,10867.0,2,75010
lefigaro,Appartement,1080000.0,114.6,9424.0,5,75010
lefigaro,Appartement,386000.0,44.0,8773.0,2,75013
lefigaro,Appartement,3950000.0,227.0,17401.0,8,75016
lefigaro,Appartement,9000000.0,277.95,32380.0,7,75008
lefigaro,Appartement,1190000.0,97.0,12268.0,4,75017
lefigaro,Appartement,199900.0,24.15,8277.0,2,75019
lefigaro,Appartement,2450000.0,185.0,13243.0,4,75009
lefigaro,Appartement,370000.0,32.5,11385.0,2,75018
lefigaro,Appartement,1890000.0,123.0,15366.0,4,75004
lefigaro,Appartement,285000.0,40.0,7125.0,2,75018
lefigaro,Appartement,149000.0,14.57,10226.0,1,75019
lefigaro,Appartement,700000.0,70.0,10000.0,3,75015
lefigaro,Appartement,315000.0,33.01,9543.0,1,75014
lefigaro,Appartement,665000.0,53.0,12547.0,3,75009
lefigaro,Appartement,528000.0,58.0,9103.0,4,75015
lefigaro,Appartement,550000.0,68.0,8088.0,3,75016
lefigaro,Appartement,1750000.0,154.72,11311.0,5,75017
lefigaro,Appartement,670000.0,83.0,8072.0,3,75018
lefigaro,Appartement,275000.0,42.0,6548.0,2,75013
lefigaro,Appartement,679000.0,60.0,11317.0,3,75016
lefigaro,Appartement,2950000.0,239.5,12317.0,6,75016
lefigaro,Appartement,750000.0,54.04,13879.0,2,75016
lefigaro,Appartement,698000.0,63.98,10910.0,3,75015
lefigaro,Appartement,2400000.0,150.0,16000.0,5,75018
lefigaro,Appartement,1180000.0,112.33,10505.0,5,75016
lefigaro,Appartement,525000.0,49.06,10701.0,2,75010
lefigaro,Appartement,445000.0,47.0,9468.0,2,75019
lefigaro,Appartement,1250000.0,125.47,9963.0,5,75016
lefigaro,Appartement,2350000.0,149.14,15757.0,5,75008
lefigaro,Appartement,472500.0,66.6,7095.0,2,75015
lefigaro,Maison,2995000.0,321.0,9330.0,11,75017
lefigaro,Appartement,2700000.0,171.8,15716.0,5,75008
lefigaro,Appartement,668000.0,60.0,11133.0,3,75017
lefigaro,Appartement,1120000.0,76.9,14564.0,3,75016
lefigaro,Appartement,389500.0,50.5,7713.0,3,75018
lefigaro,Appartement,460000.0,48.0,9583.0,2,75015
lefigaro,Appartement,720000.0,74.0,9730.0,3,75015
lefigaro,Appartement,425000.0,50.0,8500.0,3,75018
lefigaro,Appartement,1090000.0,86.19,12646.0,4,75015
lefigaro,Appartement,1050000.0,104.0,10096.0,4,75009
lefigaro,Appartement,699000.0,70.0,9986.0,2,75004
lefigaro,Appartement,1498000.0,123.0,12179.0,5,75016
lefigaro,Appartement,669000.0,89.35,7487.0,4,75019
lefigaro,Appartement,995000.0,98.04,10149.0,4,75017
lefigaro,Appartement,549000.0,63.0,8714.0,3,75016
lefigaro,Appartement,535000.0,45.03,11881.0,2,75016
lefigaro,Appartement,272000.0,35.0,7771.0,2,75018
lefigaro,Appartement,2340000.0,200.32,11681.0,6,75016
lefigaro,Appartement,455000.0,35.5,12817.0,1,75008
lefigaro,Appartement,1150000.0,66.0,17424.0,2,75016
lefigaro,Appartement,369000.0,28.01,13174.0,2,75015
lefigaro,Appartement,1350000.0,107.53,12555.0,5,75016
lefigaro,Appartement,398000.0,26.35,15104.0,1,75004
lefigaro,Appartement,709000.0,70.0,10129.0,4,75012
lefigaro,Appartement,340000.0,28.0,12143.0,1,75016
lefigaro,Appartement,1295000.0,109.0,11881.0,4,75015
lefigaro,Appartement,817000.0,95.0,8600.0,4,75018
lefigaro,Appartement,335000.0,31.0,10806.0,1,75018
lefigaro,Appartement,308500.0,32.0,9641.0,2,75015
lefigaro,Appartement,304000.0,31.44,9669.0,2,75015
lefigaro,Appartement,188000.0,12.0,15667.0,1,75006
lefigaro,Appartement,213000.0,22.58,9433.0,1,75014
lefigaro,Appartement,410000.0,56.0,7321.0,1,75010
lefigaro,Appartement,690000.0,89.0,7753.0,4,75018
lefigaro,Appartement,239000.0,19.0,12579.0,1,75016
lefigaro,Appartement,545000.0,48.86,11154.0,2,75012
lefigaro,Appartement,550670.0,52.09,10572.0,3,75019
lefigaro,Appartement,1549000.0,93.0,16656.0,4,75016
lefigaro,Appartement,960000.0,76.0,12632.0,3,75003
lefigaro,Appartement,1050000.0,72.0,14583.0,3,75004
lefigaro,Appartement,895000.0,95.0,9421.0,3,75009
lefigaro,Appartement,895000.0,95.0,9421.0,4,75009
lefigaro,Appartement,722400.0,73.0,9896.0,3,75020
lefigaro,Appartement,679000.0,69.07,9831.0,3,75016
lefigaro,Appartement,2790000.0,210.0,13286.0,5,75018
lefigaro,Appartement,399000.0,46.0,8674.0,2,75015
lefigaro,Appartement,730000.0,62.0,11774.0,4,75018
lefigaro,Appartement,960000.0,82.0,11707.0,4,75016
lefigaro,Appartement,447200.0,34.0,13153.0,1,75008
lefigaro,Appartement,271960.0,16.21,16777.0,1,75006
lefigaro,Appartement,2490000.0,156.91,15869.0,5,75008
lefigaro,Appartement,2180000.0,180.0,12111.0,5,75017
lefigaro,Appartement,798000.0,83.0,9614.0,3,75016
lefigaro,Appartement,195000.0,13.03,14965.0,1,75001
lefigaro,Appartement,320000.0,40.0,8000.0,1,75011
lefigaro,Appartement,1100000.0,115.0,9565.0,4,75020
lefigaro,Appartement,367000.0,27.11,13537.0,2,75018
lefigaro,Appartement,699000.0,76.0,9197.0,4,75016
lefigaro,Appartement,339000.0,30.0,11300.0,2,75018
lefigaro,Appartement,190000.0,19.39,9799.0,1,75018
lefigaro,Appartement,2450000.0,100.28,24432.0,3,75007
lefigaro,Appartement,1960000.0,145.0,13517.0,5,75016
lefigaro,Appartement,1751000.0,134.0,13067.0,5,75016
lefigaro,Appartement,1099000.0,92.0,11946.0,4,75016
lefigaro,Appartement,795000.0,62.66,12688.0,3,75002
lefigaro,Appartement,649000.0,61.0,10639.0,3,75017
lefigaro,Appartement,165000.0,18.0,9167.0,1,75018
lefigaro,Appartement,465000.0,52.0,8942.0,2,75019
lefigaro,Appartement,898000.0,72.0,12472.0,4,75015
lefigaro,Appartement,139000.0,13.0,10692.0,1,75020
lefigaro,Appartement,450000.0,34.0,13235.0,1,75018
lefigaro,Appartement,199000.0,17.0,11706.0,1,75018
lefigaro,Appartement,475000.0,43.0,11047.0,2,75006
lefigaro,Appartement,1685000.0,123.6,13633.0,5,75017
lefigaro,Appartement,359000.0,32.0,11219.0,2,75009
lefigaro,Appartement,475000.0,62.59,7589.0,3,75018
lefigaro,Appartement,1890000.0,130.0,14538.0,6,75016
lefigaro,Appartement,170000.0,23.96,7095.0,1,75018
lefigaro,Appartement,775000.0,64.69,11980.0,3,75016
lefigaro,Appartement,242000.0,28.0,8643.0,1,75018
lefigaro,Appartement,420000.0,53.76,7813.0,3,75018
lefigaro,Appartement,418000.0,48.0,8708.0,2,75016
lefigaro,Appartement,369500.0,38.0,9724.0,2,75015
lefigaro,Appartement,728000.0,78.0,9333.0,3,75016
lefigaro,Appartement,370000.0,42.54,8698.0,2,75018
lefigaro,Appartement,245000.0,25.0,9800.0,1,75018
lefigaro,Appartement,795000.0,44.34,17930.0,2,75008
lefigaro,Appartement,271700.0,30.0,9057.0,1,75012
lefigaro,Appartement,339000.0,28.71,11808.0,1,75014
lefigaro,Appartement,520000.0,40.14,12955.0,2,75015
lefigaro,Appartement,1790000.0,100.77,17763.0,4,75007
lefigaro,Appartement,449000.0,39.0,11513.0,2,75002
lefigaro,Appartement,650000.0,60.0,10833.0,3,75016
lefigaro,Appartement,120000.0,10.0,12000.0,1,75008
lefigaro,Appartement,800000.0,70.21,11394.0,3,75017
lefigaro,Appartement,134000.0,9.0,14889.0,1,75016
lefigaro,Appartement,719000.0,62.0,11597.0,3,75017
lefigaro,Appartement,456000.0,52.0,8769.0,3,75015
lefigaro,Appartement,850000.0,45.0,18889.0,2,75007
lefigaro,Appartement,1900000.0,270.0,7037.0,6,75020
lefigaro,Appartement,1590000.0,142.0,11197.0,6,75020
lefigaro,Appartement,129000.0,13.73,9395.0,1,75010
lefigaro,Appartement,1135000.0,103.2,10998.0,4,75011
lefigaro,Appartement,1656000.0,148.0,11189.0,5,75018
lefigaro,Appartement,550000.0,72.38,7599.0,3,75013
lefigaro,Appartement,400000.0,38.61,10360.0,1,75010
lefigaro,Appartement,995000.0,83.49,11918.0,3,75016
lefigaro,Appartement,1250000.0,89.57,13956.0,4,75004
lefigaro,Appartement,750000.0,60.51,12395.0,3,75004
lefigaro,Appartement,549000.0,59.0,9305.0,3,75017
lefigaro,Appartement,790000.0,72.0,10972.0,4,75015
lefigaro,Appartement,518000.0,53.05,9764.0,2,75014
lefigaro,Appartement,1270000.0,102.0,12451.0,4,75007
lefigaro,Appartement,699000.0,70.0,9986.0,4,75013
lefigaro,Appartement,325000.0,25.0,13000.0,2,75018
lefigaro,Appartement,520000.0,29.15,17839.0,2,75006
lefigaro,Appartement,198000.0,10.6,18679.0,1,75006
lefigaro,Appartement,790000.0,54.0,14630.0,2,75003
lefigaro,Appartement,1390000.0,120.0,11583.0,6,75016
lefigaro,Appartement,820000.0,75.4,10875.0,4,75011
lefigaro,Appartement,486000.0,54.39,8935.0,2,75012
lefigaro,Appartement,1340000.0,83.0,16145.0,4,75018
lefigaro,Appartement,990000.0,83.0,11928.0,4,75014
lefigaro,Appartement,2320000.0,206.45,11238.0,6,75016
lefigaro,Appartement,1120000.0,83.75,13373.0,4,75016
lefigaro,Appartement,1495000.0,152.8,9784.0,5,75016
lefigaro,Appartement,630000.0,63.61,9904.0,3,75018
lefigaro,Appartement,3950000.0,240.64,16415.0,7,75016
lefigaro,Appartement,140000.0,9.46,14799.0,1,75006
lefigaro,Appartement,2000000.0,112.0,17857.0,4,75006
lefigaro,Appartement,2608000.0,224.0,11643.0,7,75016
lefigaro,Appartement,549000.0,63.0,8714.0,3,75014
lefigaro,Appartement,460000.0,66.0,6970.0,4,75020
lefigaro,Appartement,465000.0,35.0,13286.0,2,75002
lefigaro,Appartement,709000.0,70.0,10129.0,3,75011
lefigaro,Appartement,140400.0,13.28,10572.0,1,75011
lefigaro,Appartement,548000.0,52.0,10538.0,2,75016
lefigaro,Appartement,1270000.0,67.67,18768.0,4,75007
lefigaro,Appartement,310000.0,30.0,10333.0,2,75010
lefigaro,Appartement,780000.0,61.03,12781.0,3,75003
lefigaro,Appartement,285000.0,22.0,12955.0,1,75011
lefigaro,Appartement,1150000.0,97.09,11845.0,4,75016
lefigaro,Appartement,965000.0,108.0,8935.0,4,75010
lefigaro,Appartement,443000.0,43.8,10114.0,2,75018
lefigaro,Appartement,785000.0,74.0,10608.0,4,75014
lefigaro,Appartement,659000.0,84.0,7845.0,4,75020
lefigaro,Appartement,795000.0,89.0,8933.0,4,75015
lefigaro,Appartement,919000.0,70.0,13129.0,3,75005
lefigaro,Appartement,275000.0,28.0,9821.0,2,75015
lefigaro,Appartement,120000.0,13.0,9231.0,1,75017
lefigaro,Appartement,522000.0,33.0,15818.0,3,75008
lefigaro,Appartement,1300000.0,150.0,8667.0,6,75012
lefigaro,Appartement,179000.0,18.0,9944.0,1,75017
lefigaro,Appartement,898000.0,70.0,12829.0,3,75002
lefigaro,Appartement,920000.0,71.0,12958.0,3,75003
lefigaro,Appartement,1790000.0,115.97,15435.0,4,75005
lefigaro,Appartement,530000.0,40.09,13220.0,2,75004
lefigaro,Appartement,695000.0,50.0,13900.0,2,75001
lefigaro,Appartement,540000.0,39.26,13754.0,2,75003
lefigaro,Appartement,307000.0,20.65,14867.0,1,75005
lefigaro,Appartement,1350000.0,99.41,13580.0,4,75009
lefigaro,Appartement,590000.0,31.89,18501.0,1,75008
lefigaro,Appartement,420000.0,40.0,10500.0,2,75011
lefigaro,Appartement,489000.0,56.58,8643.0,4,75013
lefigaro,Appartement,1700000.0,149.0,11409.0,7,75009
lefigaro,Appartement,334500.0,29.0,11534.0,2,75017
lefigaro,Appartement,590000.0,55.0,10727.0,3,75015
lefigaro,Appartement,3190000.0,200.0,15950.0,7,75016
lefigaro,Appartement,745000.0,48.29,15428.0,2,75003
lefigaro,Appartement,752000.0,63.8,11787.0,3,75012
lefigaro,Appartement,590000.0,45.0,13111.0,1,75003
lefigaro,Appartement,1390000.0,100.0,13900.0,5,75016
lefigaro,Appartement,728000.0,73.5,9905.0,4,75013
lefigaro,Appartement,650000.0,37.5,17333.0,2,75016
lefigaro,Appartement,1170000.0,89.85,13022.0,4,75017
lefigaro,Appartement,510000.0,52.0,9808.0,3,75018
lefigaro,Appartement,220000.0,25.0,8800.0,1,75014
lefigaro,Appartement,300000.0,24.51,12240.0,1,75003
lefigaro,Appartement,439000.0,37.41,11735.0,2,75016
lefigaro,Appartement,122000.0,22.63,5391.0,2,75011
lefigaro,Appartement,1090000.0,98.0,11122.0,5,75009
lefigaro,Appartement,669000.0,69.0,9696.0,3,75011
lefigaro,Appartement,910000.0,97.0,9381.0,4,75015
lefigaro,Appartement,299000.0,34.0,8794.0,2,75015
lefigaro,Appartement,349000.0,22.45,15546.0,1,75007
lefigaro,Appartement,924000.0,88.0,10500.0,5,75015
lefigaro,Appartement,843000.0,62.62,13462.0,3,75005
lefigaro,Appartement,440000.0,42.33,10395.0,2,75011
lefigaro,Appartement,1720000.0,104.07,16527.0,4,75006
lefigaro,Appartement,740000.0,66.0,11212.0,3,75017
lefigaro,Appartement,185000.0,23.0,8043.0,1,75020
lefigaro,Appartement,899000.0,66.6,13498.0,3,75016
lefigaro,Appartement,820000.0,59.0,13898.0,3,75017
lefigaro,Appartement,499000.0,53.3,9362.0,3,75019
lefigaro,Appartement,4950000.0,187.95,26337.0,6,75006
lefigaro,Appartement,349000.0,35.27,9895.0,2,75015
lefigaro,Appartement,480000.0,32.79,14639.0,2,75007
lefigaro,Appartement,148000.0,11.18,13238.0,1,75011
lefigaro,Appartement,475000.0,48.0,9896.0,2,75017
lefigaro,Appartement,240000.0,30.0,8000.0,2,75020
lefigaro,Appartement,320000.0,35.0,9143.0,2,75016
lefigaro,Appartement,260000.0,25.0,10400.0,2,75016
lefigaro,Appartement,8900000.0,383.0,23238.0,8,75016
lefigaro,Appartement,1160000.0,88.38,13125.0,5,75004
lefigaro,Appartement,420000.0,41.12,10214.0,2,75018
lefigaro,Appartement,579600.0,51.0,11365.0,3,75016
lefigaro,Appartement,383000.0,30.15,12703.0,1,75003
lefigaro,Appartement,1290000.0,174.0,7414.0,5,75012
lefigaro,Appartement,199000.0,22.0,9045.0,1,75018
lefigaro,Appartement,1470000.0,111.81,13147.0,4,75008
lefigaro,Appartement,496000.0,45.0,11022.0,2,75001
lefigaro,Appartement,2250000.0,103.0,21845.0,5,75007
lefigaro,Appartement,1070000.0,120.0,8917.0,6,75018
lefigaro,Appartement,375000.0,27.0,13889.0,1,75005
lefigaro,Appartement,385000.0,48.0,8021.0,3,75013
lefigaro,Appartement,995000.0,83.4,11930.0,3,75016
lefigaro,Appartement,695000.0,50.0,13900.0,2,75001
lefigaro,Appartement,498000.0,52.0,9577.0,2,75015
lefigaro,Appartement,1599000.0,138.0,11587.0,7,75015
lefigaro,Appartement,750000.0,46.2,16234.0,2,75008
lefigaro,Appartement,885000.0,71.1,12447.0,3,75012
lefigaro,Appartement,599000.0,67.59,8862.0,4,75014
lefigaro,Appartement,779000.0,52.0,14981.0,2,75003
lefigaro,Appartement,340000.0,31.0,10968.0,2,75018
lefigaro,Appartement,1092000.0,89.0,12270.0,4,75016
lefigaro,Appartement,1840000.0,108.0,17037.0,4,75005
lefigaro,Appartement,790000.0,68.5,11533.0,3,75005
lefigaro,Appartement,499000.0,52.0,9596.0,2,75011
lefigaro,Appartement,534000.0,39.0,13692.0,3,75004
lefigaro,Appartement,90000.0,12.0,7500.0,1,75010
lefigaro,Appartement,1399000.0,106.78,13102.0,4,75009
lefigaro,Appartement,485000.0,46.68,10390.0,3,75018
lefigaro,Appartement,365000.0,32.5,11231.0,1,75015
lefigaro,Appartement,1450000.0,152.0,9539.0,8,75016
lefigaro,Appartement,575000.0,51.0,11275.0,3,75012
lefigaro,Appartement,365000.0,31.0,11774.0,2,75017
lefigaro,Appartement,2100000.0,121.84,17236.0,4,75015
lefigaro,Appartement,345000.0,44.56,7742.0,2,75010
lefigaro,Appartement,1790000.0,130.0,13769.0,4,75016
lefigaro,Appartement,2350000.0,125.0,18800.0,5,75007
lefigaro,Appartement,230000.0,25.0,9200.0,1,75017
lefigaro,Appartement,345000.0,44.56,7742.0,2,75019
lefigaro,Appartement,332300.0,31.77,10460.0,1,75019
lefigaro,Appartement,599000.0,52.0,11519.0,2,75011
lefigaro,Appartement,1170000.0,99.83,11720.0,3,75016
lefigaro,Appartement,632000.0,54.1,11682.0,2,75012
lefigaro,Appartement,445000.0,49.81,8934.0,3,75015
lefigaro,Appartement,1190000.0,106.28,11197.0,5,75016
lefigaro,Maison,3955000.0,221.67,17842.0,11,75005
lefigaro,Appartement,1950000.0,166.16,11736.0,5,75016
lefigaro,Appartement,1290000.0,70.55,18285.0,3,75006
lefigaro,Appartement,550000.0,36.8,14946.0,1,75007
lefigaro,Appartement,875000.0,82.0,10671.0,4,75009
lefigaro,Appartement,1627000.0,110.0,14791.0,4,75015
lefigaro,Appartement,475000.0,49.0,9694.0,2,75015
lefigaro,Appartement,750000.0,44.09,17011.0,2,75002
lefigaro,Appartement,255000.0,18.4,13859.0,1,75011
lefigaro,Appartement,2700000.0,190.5,14173.0,6,75016
lefigaro,Appartement,865000.0,75.0,11533.0,4,75015
lefigaro,Appartement,550000.0,70.0,7857.0,4,75019
lefigaro,Appartement,745000.0,48.93,15226.0,3,75004
lefigaro,Appartement,790000.0,68.5,11533.0,3,75013
lefigaro,Appartement,270000.0,31.0,8710.0,2,75018
lefigaro,Appartement,1370000.0,73.18,18721.0,3,75007
lefigaro,Appartement,670000.0,74.0,9054.0,3,75020
lefigaro,Appartement,990000.0,117.0,8462.0,5,75010
lefigaro,Appartement,395000.0,50.0,7900.0,2,75015
lefigaro,Maison,870000.0,64.09,13575.0,3,75017
lefigaro,Appartement,2850000.0,135.0,21111.0,5,75015
lefigaro,Appartement,432000.0,43.6,9908.0,2,75018
lefigaro,Appartement,1240000.0,92.0,13478.0,5,75005
lefigaro,Appartement,1050000.0,100.02,10498.0,5,75016
lefigaro,Appartement,459000.0,42.0,10929.0,2,75004
lefigaro,Appartement,185000.0,20.0,9250.0,2,75011
lefigaro,Appartement,1400000.0,93.0,15054.0,4,75016
lefigaro,Appartement,1000000.0,76.0,13158.0,4,75015
lefigaro,Appartement,1070000.0,97.34,10992.0,3,75016
lefigaro,Appartement,999000.0,77.0,12974.0,3,75016
lefigaro,Appartement,485000.0,60.0,8083.0,3,75020
lefigaro,Appartement,940000.0,66.02,14238.0,3,75016
lefigaro,Appartement,1050000.0,81.0,12963.0,4,75018
lefigaro,Appartement,735000.0,87.0,8448.0,4,75015
lefigaro,Appartement,525000.0,37.61,13959.0,2,75005
lefigaro,Appartement,424000.0,45.0,9422.0,3,75014
lefigaro,Appartement,330000.0,26.25,12571.0,1,75006
lefigaro,Appartement,480000.0,51.0,9412.0,3,75017
lefigaro,Appartement,700000.0,54.0,12963.0,2,75004
lefigaro,Appartement,355500.0,38.05,9343.0,3,75015
lefigaro,Appartement,325000.0,28.82,11277.0,2,75016
lefigaro,Appartement,728000.0,85.0,8565.0,3,75016
lefigaro,Appartement,580000.0,60.0,9667.0,2,75011
lefigaro,Appartement,1100000.0,138.0,7971.0,5,75003
lefigaro,Appartement,1890000.0,155.65,12143.0,6,75009
lefigaro,Appartement,1100000.0,138.0,7971.0,5,75011
lefigaro,Appartement,259000.0,18.5,14000.0,1,75016
lefigaro,Appartement,1087000.0,100.0,10870.0,4,75004
lefigaro,Appartement,920000.0,79.0,11646.0,3,75016
lefigaro,Appartement,568000.0,56.0,10143.0,3,75015
lefigaro,Appartement,1249000.0,115.0,10861.0,5,75012
lefigaro,Appartement,420000.0,48.0,8750.0,2,75015
lefigaro,Appartement,740000.0,56.06,13200.0,3,75018
lefigaro,Appartement,920000.0,54.62,16844.0,2,75003
lefigaro,Appartement,659000.0,73.0,9027.0,4,75014
lefigaro,Appartement,1750000.0,139.0,12590.0,6,75010
lefigaro,Appartement,3700000.0,182.0,20330.0,5,75016
lefigaro,Appartement,475000.0,49.0,9694.0,3,75015
lefigaro,Appartement,2045000.0,127.0,16102.0,5,75015
lefigaro,Appartement,495000.0,59.0,8390.0,3,75010
lefigaro,Appartement,422000.0,42.0,10048.0,2,75018
lefigaro,Appartement,980000.0,78.0,12564.0,3,75018
lefigaro,Appartement,700000.0,78.95,8866.0,4,75018
lefigaro,Appartement,2995000.0,110.31,27151.0,5,75004
lefigaro,Appartement,980000.0,68.72,14261.0,2,75003
lefigaro,Appartement,430000.0,32.31,13309.0,2,75004
lefigaro,Appartement,494000.0,54.0,9148.0,2,75018
lefigaro,Appartement,525000.0,70.0,7500.0,3,75012
lefigaro,Appartement,1500000.0,90.02,16663.0,4,75015
lefigaro,Appartement,845000.0,87.0,9713.0,4,75004
lefigaro,Appartement,350000.0,33.8,10355.0,2,75015
lefigaro,Appartement,528000.0,60.4,8742.0,3,75019
lefigaro,Appartement,780000.0,47.15,16543.0,2,75016
lefigaro,Appartement,388000.0,44.0,8818.0,2,75014
lefigaro,Appartement,630000.0,63.34,9946.0,3,75009
lefigaro,Appartement,1425000.0,83.06,17156.0,3,75016
lefigaro,Appartement,344000.0,33.0,10424.0,2,75020
lefigaro,Appartement,1210000.0,117.0,10342.0,4,75009
lefigaro,Appartement,630000.0,61.67,10216.0,3,75018
lefigaro,Appartement,183000.0,16.0,11438.0,1,75020
lefigaro,Appartement,1995000.0,181.0,11022.0,5,75006
lefigaro,Appartement,995000.0,72.02,13816.0,3,75012
lefigaro,Appartement,775000.0,75.0,10333.0,3,75018
lefigaro,Appartement,275000.0,47.0,5851.0,2,75018
lefigaro,Appartement,370000.0,36.0,10278.0,2,75014
lefigaro,Appartement,497000.0,49.5,10040.0,2,75016
lefigaro,Appartement,130000.0,10.5,12381.0,1,75017
lefigaro,Appartement,235000.0,22.26,10557.0,1,75018
lefigaro,Appartement,1180000.0,94.0,12553.0,4,75016
lefigaro,Appartement,604200.0,66.33,9109.0,3,75013
lefigaro,Appartement,745000.0,58.89,12651.0,3,75007
